direction,amount_in,price_a_usd,price_b_usd
A_TO_B,3.2094746369847453e+43,3287.78,95201.77
A_TO_B,3.690895832532457e+43,3288.38,95201.77
A_TO_B,4.244530207412326e+43,3288.98,95208.43
A_TO_B,4.881209738524174e+43,3289.16,95225.89
A_TO_B,5.6133911993028e+43,3288.83,95231.74
A_TO_B,3.7003309762166016e+42,3288.82,95223.23
A_TO_B,6.51090484384147e+43,3288.82,95223.23
B_TO_A,8.223204348994315e-42,3288.55,95223.22
A_TO_B,7.426814978026811e+43,3288.55,95223.22
A_TO_B,8.540837224730833e+43,3288.95,95236.55
A_TO_B,9.821962808440459e+43,3289.88,95259.66
A_TO_B,1.1295257229706529e+44,3289.88,95259.66
A_TO_B,1.2989545814162508e+44,3289.88,95259.67
A_TO_B,1.4937977686286884e+44,3289.88,95278.64
B_TO_A,4.7269606616542714e-42,3290.64,95307.26
A_TO_B,1.6995404071811972e+44,3290.64,95307.26
A_TO_B,1.9544714682583768e+44,3290.89,95316.24
A_TO_B,2.2476421884971334e+44,3290.94,95316.25
A_TO_B,2.5847885167717035e+44,3290.94,95316.26
B_TO_A,3.2660965638547993e-42,3293.27,95347.89
A_TO_B,2.9346712300107135e+44,3293.27,95347.89
A_TO_B,3.3748719145123207e+44,3292.3,95341.87
A_TO_B,3.881102701689168e+44,3292.26,95324.32
B_TO_A,1.98213004088759e-42,3291.37,95278.57
A_TO_B,4.4114412934578586e+44,3291.37,95278.57
A_TO_B,5.073157487476537e+44,3290.47,95268.01
B_TO_A,7.9757738724577e-43,3289.94,95240.08
A_TO_B,5.798301778180079e+44,3289.94,95240.08
A_TO_B,6.66804704490709e+44,3289.68,95228.04
A_TO_B,1.437052612333266e+43,3289.68,95224.71
A_TO_B,7.689809890828152e+44,3289.68,95224.71
A_TO_B,8.843281374452376e+44,3289.63,95238.37
A_TO_B,1.0169773580620231e+45,3289.63,95249.18
A_TO_B,1.1695239617713268e+45,3289.63,95249.17
A_TO_B,1.3449525560370258e+45,3289.62,95249.18
A_TO_B,1.5466954394425796e+45,3290.18,95249.18
B_TO_A,7.1220188436947784e-43,3290.18,95249.18
A_TO_B,1.749272342816905e+45,3290.18,95249.18
B_TO_A,2.4528992761658412e-43,3290.46,95249.17
A_TO_B,1.998567075685584e+45,3290.46,95249.17
B_TO_A,2.207800574232083e-43,3291.62,95260.65
A_TO_B,2.2829682822130025e+45,3291.62,95260.65
A_TO_B,2.6254135245449527e+45,3291.62,95260.64
A_TO_B,1.4882876722284097e+44,3291.62,95260.64
A_TO_B,3.041549868310122e+45,3291.62,95260.64
A_TO_B,3.49778234855664e+45,3291.61,95260.64
B_TO_A,1.4689185580547457e-44,3291.4,95240.07
A_TO_B,4.019295951231734e+45,3291.4,95240.07
A_TO_B,4.622190343916494e+45,3290.48,95220.0
A_TO_B,5.315518895503968e+45,3287.42,95117.57
A_TO_B,6.112846729829563e+45,3287.62,95111.01
B_TO_A,8.151956307385927e-44,3287.9,95111.96
A_TO_B,6.976680295428295e+45,3287.9,95111.96
A_TO_B,8.023182339742539e+45,3288.62,95125.94
A_TO_B,9.22665969070392e+45,3288.87,95130.7
A_TO_B,1.0610658644309507e+46,3289.1,95149.72
B_TO_A,4.691188179902849e-44,3289.1,95136.1
A_TO_B,1.211019908708962e+46,3289.1,95136.1
A_TO_B,1.3926728950153062e+46,3288.97,95118.42
A_TO_B,1.6015738292676018e+46,3289.47,95125.92
A_TO_B,1.6087339550069436e+45,3290.13,95138.11
A_TO_B,1.8659409129828466e+46,3290.13,95138.11
A_TO_B,1.9301452786393323e+45,3290.13,95133.19
A_TO_B,2.1747842291098634e+46,3290.13,95133.19
A_TO_B,2.501001863476343e+46,3289.71,95115.75
B_TO_A,2.6231149782243873e-44,3289.53,95107.86
A_TO_B,2.847622230356281e+46,3289.53,95107.86
A_TO_B,3.274765564909723e+46,3289.97,95125.18
B_TO_A,2.931194053783129e-44,3289.98,95122.4
A_TO_B,3.711571574219757e+46,3289.98,95122.4
A_TO_B,3.329229882109437e+45,3290.76,95142.84
A_TO_B,4.3182457585843617e+46,3290.76,95142.84
A_TO_B,4.965982622372016e+46,3290.7,95142.84
B_TO_A,1.3082457477494976e-44,3290.24,95142.83
A_TO_B,5.654775653309142e+46,3290.24,95142.83
A_TO_B,4.6841661979463724e+45,3290.58,95142.84
A_TO_B,6.573254494274708e+46,3290.58,95142.84
B_TO_A,9.012070468012766e-45,3290.33,95120.4
A_TO_B,7.491469348943648e+46,3290.33,95120.4
B_TO_A,7.015070297381582e-45,3290.21,95120.4
A_TO_B,8.546596880603888e+46,3290.21,95120.4
A_TO_B,5.6752435408167574e+45,3290.89,95141.7
A_TO_B,9.913715065806722e+46,3290.89,95141.7
A_TO_B,3.313781426827106e+45,3290.58,95141.69
A_TO_B,1.1450479047080137e+47,3290.58,95141.69
A_TO_B,1.3168050904142158e+47,3291.67,95167.4
B_TO_A,5.669969959515118e-45,3292.26,95184.05
A_TO_B,1.497253853323526e+47,3292.26,95184.05
A_TO_B,1.721841931322055e+47,3291.86,95176.6
A_TO_B,1.9801182210203634e+47,3291.59,95176.6
B_TO_A,1.6648239559466396e-45,3291.57,95176.6
A_TO_B,2.265729406953995e+47,3291.57,95176.6
A_TO_B,2.6055888179970944e+47,3291.57,95176.61
A_TO_B,2.9964271406966584e+47,3292.57,95178.32
B_TO_A,3.1048975878701225e-45,3291.87,95176.0
A_TO_B,3.397617333608455e+47,3291.87,95176.0
A_TO_B,3.907259933649723e+47,3291.77,95161.0
A_TO_B,2.621931134907046e+46,3291.77,95157.97
A_TO_B,4.532677890720788e+47,3291.77,95157.97
A_TO_B,3.5610518930129533e+46,3291.64,95157.98
A_TO_B,5.2659953527241e+47,3291.64,95157.98
A_TO_B,5.034137601833388e+46,3291.64,95154.31
A_TO_B,6.131406719660216e+47,3291.64,95154.31
A_TO_B,7.051117727609248e+47,3290.61,95154.31
A_TO_B,8.108785386750635e+47,3290.91,95154.31
B_TO_A,1.0672749252062685e-45,3291.83,95154.32
A_TO_B,9.203464934808832e+47,3291.83,95154.32
B_TO_A,1.5274615324021387e-46,3291.77,95143.97
A_TO_B,1.0561310776921371e+48,3291.77,95143.97
A_TO_B,1.2145507393459577e+48,3291.3,95143.97
A_TO_B,1.3967333502478515e+48,3291.43,95142.24
A_TO_B,1.6062433527850293e+48,3291.44,95142.24
B_TO_A,3.654900484789195e-46,3291.43,95142.24
A_TO_B,1.8307661553876388e+48,3291.43,95142.24
B_TO_A,5.150742879599449e-46,3291.45,95142.24
A_TO_B,2.0754921352944614e+48,3291.45,95142.24
A_TO_B,2.3868159555886307e+48,3291.45,95109.49
A_TO_B,2.7621690804673927e+46,3291.45,95107.81
A_TO_B,2.7489816025476263e+48,3291.45,95107.81
A_TO_B,3.1613288429297705e+48,3291.45,95109.47
A_TO_B,2.893008472161312e+47,3290.68,95100.0
A_TO_B,3.678923296451656e+48,3290.68,95100.0
A_TO_B,4.230761790919403e+48,3290.27,95078.97
A_TO_B,4.865376059557314e+48,3289.6,95054.5
A_TO_B,5.595182468490911e+48,3290.9,95109.49
A_TO_B,6.434459838764549e+48,3290.98,95129.88
A_TO_B,7.39962881457923e+48,3290.8,95106.97
B_TO_A,4.3250095461315086e-47,3291.64,95114.84
A_TO_B,8.468185171506246e+48,3291.64,95114.84
A_TO_B,9.738412947232184e+48,3290.74,95084.08
B_TO_A,6.853834634835557e-47,3291.26,95084.08
A_TO_B,1.1086171846174204e+49,3291.26,95084.08
A_TO_B,1.2749097623100333e+49,3291.32,95101.67
B_TO_A,8.815735080431564e-48,3291.33,95108.56
A_TO_B,1.4636340094007625e+49,3291.33,95108.56
A_TO_B,5.691890448239912e+47,3291.57,95101.67
A_TO_B,1.6917169464832364e+49,3291.57,95101.67
A_TO_B,3.425105062249995e+47,3290.73,95095.93
A_TO_B,1.950612146049097e+49,3290.73,95095.93
B_TO_A,6.123267729855161e-47,3290.47,95060.01
A_TO_B,2.2030194076692153e+49,3290.47,95060.01
B_TO_A,3.2163841928000657e-47,3291.44,95076.8
A_TO_B,2.5063507495339577e+49,3291.44,95076.8
A_TO_B,2.8823033619640517e+49,3292.0,95127.33
A_TO_B,3.3146488662586593e+49,3293.22,95131.43
B_TO_A,2.5358334557644496e-47,3292.89,95141.01
A_TO_B,3.7635357524592603e+49,3292.89,95141.01
A_TO_B,2.5641265577964564e+48,3293.56,95157.97
A_TO_B,4.366528013695096e+49,3293.56,95157.97
A_TO_B,2.7560847849465106e+48,3293.82,95170.11
A_TO_B,5.062848487523558e+49,3293.82,95170.11
A_TO_B,5.822275760652093e+49,3293.77,95170.1
A_TO_B,6.695617124749907e+49,3293.76,95170.1
A_TO_B,7.699959693462392e+49,3293.31,95157.97
A_TO_B,8.854953647481751e+49,3293.91,95181.12
A_TO_B,1.3018395914747093e+48,3293.97,95186.29
A_TO_B,1.0202724288476133e+50,3293.97,95186.29
B_TO_A,5.481461237646077e-48,3293.97,95186.3
A_TO_B,1.1633771066417557e+50,3293.97,95186.3
B_TO_A,3.4854712786135284e-48,3293.15,95172.1
A_TO_B,1.3296497646923475e+50,3293.15,95172.1
A_TO_B,1.4566811848201753e+49,3293.61,95172.1
A_TO_B,1.5509474471685024e+50,3293.61,95172.1
A_TO_B,1.8674788365323657e+49,3293.6,95185.37
A_TO_B,1.8116017467917629e+50,3293.6,95185.37
A_TO_B,2.407356355001375e+49,3293.23,95183.55
A_TO_B,2.119452354135548e+50,3293.23,95183.55
A_TO_B,2.4373702072558804e+50,3292.53,95166.66
A_TO_B,2.8029757383442625e+50,3292.48,95166.66
B_TO_A,3.3319425294803495e-48,3294.16,95190.29
A_TO_B,3.1780937121835083e+50,3294.16,95190.29
A_TO_B,1.7072168261356328e+49,3294.11,95190.29
A_TO_B,3.680416021403069e+50,3294.11,95190.29
B_TO_A,7.864828164508424e-49,3294.12,95204.92
A_TO_B,4.2138510326202624e+50,3294.12,95204.92
A_TO_B,4.845928687513301e+50,3293.44,95186.96
A_TO_B,5.572817990640297e+50,3293.38,95190.64
A_TO_B,6.408740689236342e+50,3293.38,95190.64
A_TO_B,7.370051792621792e+50,3293.92,95209.79
A_TO_B,7.816339527561232e+49,3294.25,95209.78
A_TO_B,8.59280465442848e+50,3294.25,95209.78
A_TO_B,9.881725352592753e+50,3294.9,95232.69
A_TO_B,8.925624747810115e+49,3294.88,95215.3
A_TO_B,1.1497868526698818e+51,3294.88,95215.3
A_TO_B,1.020170544188914e+49,3295.45,95215.3
A_TO_B,1.3237851363866476e+51,3295.45,95215.3
A_TO_B,1.195291518067704e+50,3296.41,95240.49
A_TO_B,1.5402822796156602e+51,3296.41,95240.49
A_TO_B,1.771324621558009e+51,3295.96,95228.41
A_TO_B,2.0370233147917106e+51,3295.25,95226.59
A_TO_B,2.1977429577012975e+50,3295.2,95233.51
A_TO_B,2.3755429563759866e+51,3295.2,95233.51
A_TO_B,2.7318743998323847e+51,3295.72,95246.43
A_TO_B,3.141655559807242e+51,3295.37,95246.43
A_TO_B,2.4795667593847165e+50,3295.99,95252.63
A_TO_B,3.650097395169099e+51,3295.99,95252.63
B_TO_A,1.6279558161963161e-49,3296.3,95260.64
A_TO_B,4.159862369758962e+51,3296.3,95260.64
A_TO_B,4.7838417252228064e+51,3295.58,95252.62
A_TO_B,5.501417984006227e+51,3296.12,95252.63
B_TO_A,7.095989167733917e-50,3295.53,95252.63
A_TO_B,6.289136375263997e+51,3295.53,95252.63
B_TO_A,2.8812614295372315e-50,3295.25,95219.56
A_TO_B,7.212547358101272e+51,3295.25,95219.56
B_TO_A,1.2711559784519408e-49,3295.08,95215.3
A_TO_B,8.179898694121674e+51,3295.08,95215.3
A_TO_B,5.301987808963088e+50,3294.72,95215.31
A_TO_B,9.486413315374372e+51,3294.72,95215.31
A_TO_B,1.0909375312680527e+52,3295.84,95232.75
A_TO_B,1.2545781609582607e+52,3295.9,95247.7
A_TO_B,8.495640896955888e+50,3295.9,95247.71
A_TO_B,1.4555083464474334e+52,3295.9,95247.71
A_TO_B,2.0826526229667552e+51,3295.9,95247.71
A_TO_B,1.70507438775905e+52,3295.9,95247.71
A_TO_B,1.9608355459229074e+52,3295.71,95251.3
A_TO_B,2.0178149908029078e+51,3295.7,95251.3
A_TO_B,2.2852281026733874e+52,3295.7,95251.3
A_TO_B,2.6280123180743953e+52,3295.71,95251.29
A_TO_B,3.022214165785554e+52,3296.29,95251.3
B_TO_A,2.568369720969668e-50,3296.3,95251.3
A_TO_B,3.434829393645438e+52,3296.3,95251.3
A_TO_B,3.9500538026922536e+52,3296.02,95251.31
A_TO_B,4.542561873096092e+52,3295.89,95247.5
B_TO_A,1.5438831444556816e-50,3295.89,95247.5
A_TO_B,5.168588968974743e+52,3295.89,95247.5
A_TO_B,5.943877314320954e+52,3296.15,95247.51
A_TO_B,8.020260079782275e+51,3296.15,95247.5
A_TO_B,6.95576281266583e+52,3296.15,95247.5
A_TO_B,9.917822710117424e+51,3296.48,95247.51
A_TO_B,8.147894575217466e+52,3296.48,95247.51
A_TO_B,9.149897875593422e+51,3296.6,95254.27
A_TO_B,9.507327229633986e+52,3296.6,95254.27
A_TO_B,1.0933426314079085e+53,3296.6,95242.72
B_TO_A,7.732519255425274e-51,3296.6,95242.72
A_TO_B,1.241317226775566e+53,3296.6,95242.72
A_TO_B,1.427514810791901e+53,3296.59,95242.73
A_TO_B,1.6416420324106862e+53,3296.59,95242.73
B_TO_A,4.235478339139767e-51,3296.34,95242.7
A_TO_B,1.8680522200886153e+53,3296.34,95242.7
A_TO_B,1.3390055112929073e+52,3296.26,95242.7
A_TO_B,2.168345135771301e+53,3296.26,95242.7
A_TO_B,2.4935969061369967e+53,3296.48,95242.7
A_TO_B,2.8676364420575457e+53,3296.46,95242.71
B_TO_A,2.3907059698307532e-51,3296.34,95242.71
A_TO_B,3.263612647156295e+53,3296.34,95242.71
A_TO_B,3.7531545442297395e+53,3296.34,95242.7
B_TO_A,2.5673430016267832e-51,3295.47,95220.0
A_TO_B,4.25353596398376e+53,3295.47,95220.0
A_TO_B,4.891566358581325e+53,3295.19,95215.82
A_TO_B,5.625301312368523e+53,3295.01,95209.78
A_TO_B,6.469096509223802e+53,3294.29,95209.79
A_TO_B,7.439460985607372e+53,3294.18,95200.01
A_TO_B,4.080026411635126e+52,3293.81,95185.0
A_TO_B,8.616580529623005e+53,3293.81,95185.0
B_TO_A,8.624936108608674e-52,3293.47,95176.91
A_TO_B,9.7978665097682e+53,3293.47,95176.91
A_TO_B,5.75829636014211e+52,3294.61,95176.9
A_TO_B,1.1353920931635561e+54,3294.61,95176.9
B_TO_A,1.681418814095199e-52,3294.61,95176.9
A_TO_B,1.3019052421980168e+54,3294.61,95176.9
A_TO_B,1.4971910285277194e+54,3294.92,95196.07
A_TO_B,1.6465647842729362e+53,3294.61,95196.07
A_TO_B,1.7464681545709713e+54,3294.61,95196.07
A_TO_B,2.008438377756617e+54,3294.61,95196.07
A_TO_B,2.3097041344201098e+54,3294.6,95196.07
A_TO_B,2.0159118408831556e+53,3294.95,95211.98
A_TO_B,2.686398432196374e+54,3294.95,95211.98
A_TO_B,1.059542176393248e+53,3295.23,95211.98
A_TO_B,3.105251329671729e+54,3295.23,95211.98
B_TO_A,2.440637191082858e-52,3295.24,95211.98
A_TO_B,3.530180417297463e+54,3295.24,95211.98
B_TO_A,2.616854799527104e-52,3296.0,95220.17
A_TO_B,4.0032301943006574e+54,3296.0,95220.17
A_TO_B,4.603714723445756e+54,3296.18,95220.22
A_TO_B,5.29427193196262e+54,3296.37,95221.36
A_TO_B,6.088412721757013e+54,3296.58,95221.36
A_TO_B,4.680135549120346e+53,3296.59,95221.36
A_TO_B,7.07187666325737e+54,3296.59,95221.36
A_TO_B,8.132658162745975e+54,3295.71,95212.0
A_TO_B,8.730813880086834e+53,3295.2,95202.56
A_TO_B,9.483519095359174e+54,3295.2,95202.56
A_TO_B,7.555201021570213e+53,3295.6,95202.56
A_TO_B,1.1019374974986604e+55,3295.6,95202.56
A_TO_B,1.2672281221234594e+55,3296.6,95202.56
A_TO_B,1.4573123404419785e+55,3296.59,95202.57
B_TO_A,3.60531910154616e-53,3298.28,95223.94
A_TO_B,1.6625689789494948e+55,3298.28,95223.94
B_TO_A,1.6553216399191458e-53,3297.29,95215.37
A_TO_B,1.9039522099646626e+55,3297.29,95215.37
A_TO_B,1.3969802660624099e+54,3296.52,95206.93
A_TO_B,2.210499745450298e+55,3296.52,95206.93
A_TO_B,2.5420747072678427e+55,3299.68,95224.99
B_TO_A,2.8261133435935434e-53,3299.0,95224.99
A_TO_B,2.891660165951145e+55,3299.0,95224.99
A_TO_B,3.325409190843816e+55,3303.16,95249.99
A_TO_B,3.824220569470389e+55,3301.62,95246.48
A_TO_B,4.215830540467323e+54,3301.18,95266.72
A_TO_B,4.461091112997957e+55,3301.18,95266.72
B_TO_A,1.3833395066284962e-53,3301.0,95266.72
A_TO_B,5.082356302759856e+55,3301.0,95266.72
A_TO_B,5.844709748173835e+55,3301.28,95270.22
B_TO_A,1.376572036384553e-53,3301.59,95270.21
A_TO_B,6.6398320755739e+55,3301.59,95270.21
A_TO_B,7.635806886909985e+55,3301.6,95270.94
B_TO_A,4.439473469041362e-54,3301.88,95272.32
A_TO_B,8.735952419030196e+55,3301.88,95272.32
A_TO_B,1.0046345281884725e+56,3301.01,95272.31
A_TO_B,1.1553297074167433e+56,3300.82,95272.31
A_TO_B,1.3286291635292548e+56,3301.13,95276.55
B_TO_A,2.999869724645295e-54,3300.6,95272.0
A_TO_B,1.5186795569870589e+56,3300.6,95272.0
B_TO_A,4.073704028880356e-54,3300.73,95272.0
A_TO_B,1.7301350817124533e+56,3300.73,95272.0
B_TO_A,1.7889812528100346e-54,3301.08,95272.0
A_TO_B,1.980294772415517e+56,3301.08,95272.0
A_TO_B,2.140886785515256e+55,3300.44,95272.01
A_TO_B,2.309452290060573e+56,3300.44,95272.01
A_TO_B,2.655870133569659e+56,3299.2,95260.65
B_TO_A,3.0364339355255206e-54,3299.2,95260.65
A_TO_B,3.0170931849539058e+56,3299.2,95260.65
A_TO_B,2.635893647798884e+55,3298.75,95260.65
A_TO_B,3.5091955674139753e+56,3298.75,95260.65
A_TO_B,4.0355749025260715e+56,3299.68,95260.64
A_TO_B,3.618215401735529e+55,3298.14,95230.39
A_TO_B,4.695184368931015e+56,3298.14,95230.39
A_TO_B,7.237157336058413e+55,3297.94,95230.38
A_TO_B,5.508019384311543e+56,3297.94,95230.38
A_TO_B,6.3342222919582745e+56,3297.7,95224.22
A_TO_B,7.284355635752015e+56,3299.01,95245.74
A_TO_B,8.377008981114817e+56,3299.76,95245.74
A_TO_B,9.63356032828204e+56,3299.8,95245.75
A_TO_B,1.1078594377524346e+57,3299.84,95255.6
A_TO_B,6.502419162726606e+55,3300.22,95255.6
A_TO_B,1.2837919821593898e+57,3300.22,95255.6
A_TO_B,1.476360779483298e+57,3300.0,95245.0
A_TO_B,1.6978148964057928e+57,3299.57,95232.35
A_TO_B,1.9524871308666615e+57,3299.99,95232.35
B_TO_A,3.6879040461186005e-55,3300.0,95232.35
A_TO_B,2.220937657361017e+57,3300.0,95232.35
A_TO_B,2.554078305965169e+57,3300.36,95245.0
A_TO_B,2.9371900518599443e+57,3300.5,95254.25
A_TO_B,2.194870023203719e+56,3300.49,95254.25
A_TO_B,3.410691609986992e+57,3300.49,95254.25
A_TO_B,3.922295351485041e+57,3300.61,95254.25
A_TO_B,4.510639654207797e+57,3299.92,95267.05
B_TO_A,1.076054504222932e-55,3299.65,95260.64
A_TO_B,5.1490686214385175e+57,3299.65,95260.64
A_TO_B,5.921428914654295e+57,3299.65,95260.65
B_TO_A,5.646181921588556e-56,3299.65,95249.42
A_TO_B,6.775050853686885e+57,3299.65,95249.42
B_TO_A,7.542596796807895e-56,3299.63,95245.01
A_TO_B,7.730975543564484e+57,3299.63,95245.01
A_TO_B,8.890621875099156e+57,3299.62,95232.86
A_TO_B,1.0224215156364029e+58,3298.33,95232.35
A_TO_B,1.1757847429818634e+58,3298.14,95232.34
B_TO_A,6.074052058977237e-56,3297.19,95227.56
A_TO_B,1.3375640550549835e+58,3297.19,95227.56
A_TO_B,1.5381986633132312e+58,3297.85,95227.56
B_TO_A,3.1867340749879192e-56,3297.86,95227.55
A_TO_B,1.7557848043783118e+58,3297.86,95227.55
A_TO_B,2.0191525250350588e+58,3297.86,95236.03
A_TO_B,2.3220254037903178e+58,3297.86,95236.03
A_TO_B,2.6703292143588655e+58,3297.86,95236.03
A_TO_B,3.070878596512695e+58,3297.86,95236.03
A_TO_B,3.531510385989599e+58,3297.85,95227.66
A_TO_B,5.973339965519261e+57,3296.69,95211.54
A_TO_B,4.150837043370828e+58,3296.69,95211.54
A_TO_B,4.773462599876452e+58,3296.69,95200.01
A_TO_B,5.48948198985792e+58,3296.69,95200.0
A_TO_B,6.312904288336608e+58,3295.97,95190.01
A_TO_B,7.259839931587098e+58,3295.29,95176.9
A_TO_B,8.348815921325163e+58,3295.68,95176.91
A_TO_B,9.601138309523938e+58,3296.19,95193.82
B_TO_A,3.544730457249417e-57,3296.26,95186.29
A_TO_B,1.0984218819283392e+59,3296.26,95186.29
A_TO_B,1.26318516421759e+59,3296.38,95186.28
B_TO_A,3.1281048586351327e-57,3296.02,95180.4
A_TO_B,1.4439495506412534e+59,3296.02,95180.4
A_TO_B,1.6605419832374414e+59,3296.13,95175.81
A_TO_B,1.9096232807230574e+59,3296.33,95167.98
A_TO_B,2.1960667728315162e+59,3296.11,95131.6
B_TO_A,3.3566548261410675e-57,3296.11,95121.16
A_TO_B,2.4973629202878404e+59,3296.11,95121.16
A_TO_B,2.8719673583310165e+59,3296.27,95126.72
A_TO_B,3.302762462080669e+59,3296.38,95126.73
A_TO_B,1.8491365242383424e+58,3296.4,95126.69
A_TO_B,3.825913879256344e+59,3296.4,95126.69
A_TO_B,4.399800961144796e+59,3296.41,95126.69
A_TO_B,2.908237468425456e+58,3296.41,95122.89
A_TO_B,5.103394667342898e+59,3296.41,95122.89
A_TO_B,5.868903867444332e+59,3295.91,95116.48
A_TO_B,6.749239447560981e+59,3296.31,95116.48
A_TO_B,7.761625364695129e+59,3296.51,95118.14
A_TO_B,8.925869169399398e+59,3296.51,95118.14
B_TO_A,4.732755263859938e-58,3296.64,95118.14
A_TO_B,1.0198952429323237e+60,3296.64,95118.14
A_TO_B,1.1728795293721723e+60,3296.64,95118.14
B_TO_A,1.0436876617393469e-57,3296.64,95118.13
A_TO_B,1.3240590183429007e+60,3296.64,95118.13
A_TO_B,1.5226678710943358e+60,3296.64,95116.48
A_TO_B,1.7510680517584862e+60,3296.01,95104.2
A_TO_B,2.0137282595222592e+60,3296.34,95104.21
A_TO_B,2.3157874984505982e+60,3295.63,95103.72
B_TO_A,4.233441621677573e-58,3296.35,95121.64
A_TO_B,2.6238710987106184e+60,3296.35,95121.64
A_TO_B,3.3384451402503984e+59,3296.34,95121.65
A_TO_B,3.0675284406209667e+60,3296.34,95121.65
A_TO_B,1.3141479558736807e+59,3296.35,95121.65
A_TO_B,3.547369926052217e+60,3296.35,95121.65
A_TO_B,4.079475414960049e+60,3295.38,95105.28
A_TO_B,4.6913967272040564e+60,3295.0,95087.45
A_TO_B,5.395106236284665e+60,3294.46,95082.41
A_TO_B,6.204372171727365e+60,3297.62,95091.87
B_TO_A,1.650952793928834e-58,3298.71,95109.99
A_TO_B,7.02513403427619e+60,3298.71,95109.99
B_TO_A,1.1632509363153856e-58,3298.29,95109.99
A_TO_B,7.979322161091285e+60,3298.29,95109.99
A_TO_B,8.477010679735325e+59,3298.62,95114.58
A_TO_B,9.303375645451007e+60,3298.62,95114.58
B_TO_A,1.0661171026166154e-58,3298.63,95114.58
A_TO_B,1.0539242046855243e+61,3298.63,95114.58
B_TO_A,3.3899468267542954e-59,3298.96,95121.79
A_TO_B,1.2054357563783767e+61,3298.96,95121.79
A_TO_B,7.280971541412903e+59,3299.87,95150.0
A_TO_B,1.3971725771472525e+61,3299.87,95150.0
A_TO_B,1.6067484637193404e+61,3298.97,95150.0
B_TO_A,5.833046630057649e-59,3299.0,95149.99
A_TO_B,1.821686964090765e+61,3299.0,95149.99
A_TO_B,2.0949400087043799e+61,3300.44,95162.27
A_TO_B,2.409181010010037e+61,3300.63,95175.24
A_TO_B,3.244626597746964e+60,3300.0,95184.35
A_TO_B,2.819227560477747e+61,3300.0,95184.35
B_TO_A,2.965011807985994e-59,3300.33,95196.79
A_TO_B,3.201245679599453e+61,3300.33,95196.79
A_TO_B,3.681432531539371e+61,3299.78,95215.04
A_TO_B,2.7579334559355166e+60,3300.41,95225.83
A_TO_B,4.275016413109309e+61,3300.41,95225.83
A_TO_B,3.6388708916221046e+60,3300.76,95249.99
A_TO_B,4.970851938450037e+61,3300.76,95249.99
A_TO_B,5.716479729217542e+61,3299.97,95225.81
B_TO_A,5.55591151753439e-60,3300.31,95230.79
A_TO_B,6.542219805588978e+61,3300.31,95230.79
A_TO_B,7.523552776427324e+61,3300.31,95249.71
B_TO_A,7.180573944275656e-60,3300.32,95274.96
A_TO_B,8.581287639838993e+61,3300.32,95274.96
B_TO_A,1.1828572786382929e-59,3301.06,95299.59
A_TO_B,9.717840443178291e+61,3301.06,95299.59
A_TO_B,1.1175516509655035e+62,3300.81,95276.51
A_TO_B,1.285184398610329e+62,3300.95,95276.51
B_TO_A,8.401781436784025e-60,3301.43,95272.3
A_TO_B,1.453985674885774e+62,3301.43,95272.3
A_TO_B,1.67208352611864e+62,3303.47,95299.59
A_TO_B,1.9228960550364362e+62,3303.48,95290.78
A_TO_B,2.2113304632919013e+62,3303.28,95292.34
A_TO_B,3.980879602119897e+61,3304.52,95293.29
A_TO_B,2.6027432268174847e+62,3304.52,95293.29
A_TO_B,1.9216804861852358e+61,3303.58,95303.1
A_TO_B,3.021979918132886e+62,3303.58,95303.1
A_TO_B,3.475276905852819e+62,3302.98,95299.59
A_TO_B,1.787061626373485e+61,3302.53,95299.58
A_TO_B,4.0233743661263446e+62,3302.53,95299.58
B_TO_A,1.2090472148253379e-60,3302.56,95299.59
A_TO_B,4.592761674552384e+62,3302.56,95299.59
A_TO_B,5.281675925735241e+62,3302.57,95300.25
A_TO_B,1.9881140918270255e+61,3301.96,95300.87
A_TO_B,6.103749025972932e+62,3301.96,95300.87
A_TO_B,7.019311379868872e+62,3301.45,95311.1
A_TO_B,5.171985461064333e+61,3302.39,95319.04
A_TO_B,8.149787868765166e+62,3302.39,95319.04
B_TO_A,9.572210730295837e-61,3302.07,95319.05
A_TO_B,9.261912749716474e+62,3302.07,95319.05
B_TO_A,6.948844353938564e-61,3301.62,95319.04
A_TO_B,1.0547530217442644e+63,3301.62,95319.04
A_TO_B,1.212965975005904e+63,3301.17,95311.83
B_TO_A,8.357651629523601e-61,3300.27,95300.5
A_TO_B,1.3736444726076646e+63,3300.27,95300.5
A_TO_B,9.297978866487288e+61,3300.85,95296.71
A_TO_B,1.593638111798545e+63,3300.85,95296.71
B_TO_A,3.3950643432394785e-61,3300.85,95296.7
A_TO_B,1.817664923650552e+63,3300.85,95296.7
